tok	sentstart	freeIndirect_conf	freeIndirect_pred
seine	no	0.8257357478141785	x
Freude	no	0.8522582054138184	x
,	no	0.8511703610420227	x
irgendein	no	0.8595645427703857	x
Stückchen	no	0.8656320571899414	x
Kuchen	no	0.8691772818565369	x
oder	no	0.8728500008583069	x
eine	no	0.8771066069602966	x
süße	no	0.8831400275230408	x
Frucht	no	0.8868027925491333	x
,	no	0.8746494650840759	x
die	no	0.8372904062271118	x
uns	no	0.9572703838348389	x
die	no	0.9529827833175659	x
gute	no	0.9566997289657593	x
Mutter	no	0.9600147604942322	x
heimlich	no	0.9624749422073364	x
auf	no	0.966191291809082	x
den	no	0.9700872302055359	x
Teller	no	0.9734530448913574	x
gelegt	no	0.9742142558097839	x
,	no	0.9777736067771912	x
unter	no	0.9808366894721985	x
diesem	no	0.9832330346107483	x
oder	no	0.9840182662010193	x
jenem	no	0.9841641783714294	x
Vorwande	no	0.9845337867736816	x
zu	no	0.9880732893943787	x
berühren	no	0.988825261592865	x
,	no	0.9884865283966064	x
daß	no	0.9872663617134094	x
wir	no	0.998791515827179	x
,	no	0.9888206124305725	x
helle	no	0.9898820519447327	x
Tränen	no	0.9913289546966553	x
in	no	0.9914268255233765	x
den	no	0.9916390776634216	x
Augen	no	0.9918069243431091	x
,	no	0.9926201701164246	x
die	no	0.9908612966537476	x
Näscherei	no	0.9920312166213989	x
,	no	0.9909279942512512	x
der	no	0.9897672533988953	x
wir	no	0.9967825412750244	x
uns	no	0.9919923543930054	x
erfreuen	no	0.991115927696228	x
sollten	no	0.9905028343200684	x
,	no	0.9922154545783997	x
nicht	no	0.9909868836402893	x
mehr	no	0.991381824016571	x
genießen	no	0.9918103814125061	x
mochten	no	0.9915852546691895	x
vor	no	0.9933918118476868	x
Ekel	no	0.9908175468444824	x
und	no	0.9924736022949219	x
Abscheu	no	0.989913821220398	x
.	no	0.9944755434989929	x
Ebenso	yes	0.9792321920394897	x
machte	no	0.9832420349121094	x
er	no	0.9878079295158386	x
es	no	0.9862024188041687	x
,	no	0.9871729612350464	x
wenn	no	0.9794502258300781	x
uns	no	0.9977953433990479	x
an	no	0.9875327944755554	x
Feiertagen	no	0.9881463050842285	x
der	no	0.9883036613464355	x
Vater	no	0.9910138249397278	x
ein	no	0.991087019443512	x
klein	no	0.9913399815559387	x
Gläschen	no	0.9915437698364258	x
süßen	no	0.9925178289413452	x
Weins	no	0.9918925762176514	x
eingeschenkt	no	0.9914345741271973	x
hatte	no	0.9915093183517456	x
.	no	0.9982975125312805	x
Dann	yes	0.8159413933753967	x
fuhr	no	0.9282465577125549	x
er	no	0.941387414932251	x
schnell	no	0.9478112459182739	x
mit	no	0.9590655565261841	x
der	no	0.9693945050239563	x
Faust	no	0.9753678441047668	x
herüber	no	0.9673886299133301	x
oder	no	0.9868956208229065	x
brachte	no	0.989785373210907	x
wohl	no	0.9907998442649841	x
gar	no	0.9909511804580688	x
das	no	0.9910524487495422	x
Glas	no	0.9922341108322144	x
an	no	0.9918332099914551	x
die	no	0.9912052750587463	x
blauen	no	0.990922749042511	x
Lippen	no	0.9893479347229004	x
und	no	0.9960294961929321	x
lachte	no	0.9933046698570251	x
recht	no	0.9909020066261292	x
teuflisch	no	0.9920721650123596	x
,	no	0.9914805889129639	x
wenn	no	0.9822171926498413	x
wir	no	0.9986671209335327	x
unsern	no	0.9921383261680603	x
Ärger	no	0.9905716180801392	x
nur	no	0.9898603558540344	x
leise	no	0.9911890029907227	x
schluchzend	no	0.9927870631217957	x
äußern	no	0.9910929799079895	x
durften	no	0.9872296452522278	x
.	no	0.9995064735412598	x
Er	yes	0.9016706347465515	x
pflegte	no	0.8612522482872009	x
uns	no	0.9879036545753479	x
nur	no	0.9818809032440186	x
immer	no	0.9823728799819946	x
die	no	0.98384028673172	x
kleinen	no	0.9842491745948792	x
Bestien	no	0.9851793646812439	x
zu	no	0.9869483709335327	x
nennen	no	0.987532913684845	x
;	no	0.9873875975608826	x
wir	no	0.9987797141075134	x
durften	no	0.9862913489341736	x
,	no	0.9849340915679932	x
war	no	0.9842862486839294	x
er	no	0.9836416244506836	x
zugegen	no	0.9836527109146118	x
,	no	0.9838755130767822	x
keinen	no	0.9852004051208496	x
Laut	no	0.9834538698196411	x
von	no	0.9783177375793457	x
uns	no	0.995050847530365	x
geben	no	0.990215539932251	x
und	no	0.9911865592002869	x
verwünschten	no	0.9928109049797058	x
den	no	0.9910181760787964	x
häßlichen	no	0.9916791319847107	x
,	no	0.9912627935409546	x
feindlichen	no	0.9911892414093018	x
Mann	no	0.9905277490615845	x
,	no	0.9920682907104492	x
der	no	0.9867697954177856	x
uns	no	0.9974595904350281	x
recht	no	0.9879195690155029	x
mit	no	0.988052248954773	x
Bedacht	no	0.9905169606208801	x
und	no	0.9910733103752136	x
Absicht	no	0.9914724230766296	x
auch	no	0.9913610816001892	x
die	no	0.9913901090621948	x
kleinste	no	0.9917011857032776	x
Freude	no	0.9918186664581299	x
verdarb	no	0.9915340542793274	x
.	no	0.9979540109634399	x
Die	yes	0.8173127770423889	x
Mutter	no	0.8575452566146851	x
schien	no	0.9134947657585144	x
ebenso	no	0.9065426588058472	x
wie	no	0.8651328682899475	x
wir	no	0.980614960193634	x
den	no	0.9712581634521484	x
widerwärtigen	no	0.967381477355957	x
Coppelius	no	0.9752243757247925	x
zu	no	0.9771472811698914	x
hassen	no	0.9747876524925232	x
;	no	0.9904887676239014	x
denn	no	0.9864957928657532	x
sowie	no	0.9894680380821228	x
er	no	0.9889692068099976	x
sich	no	0.9900554418563843	x
zeigte	no	0.9899731874465942	x
,	no	0.9918140172958374	x
war	no	0.9908453822135925	x
ihr	no	0.9906196594238281	x
Frohsinn	no	0.9919488430023193	x
,	no	0.9914747476577759	x
ihr	no	0.9910004734992981	x
heiteres	no	0.9918825030326843	x
unbefangenes	no	0.9914952516555786	x
Wesen	no	0.9914097189903259	x
umgewandelt	no	0.9914333820343018	x
in	no	0.9908892512321472	x
traurigen	no	0.9917935729026794	x
,	no	0.991531252861023	x
düstern	no	0.9925060868263245	x
Ernst	no	0.9884480834007263	x
.	no	0.9964292645454407	x
Der	yes	0.9565523266792297	x
Vater	no	0.9845273494720459	x
betrug	no	0.9828583002090454	x
sich	no	0.9922022819519043	x
gegen	no	0.9916178584098816	x
ihn	no	0.9921029210090637	x
,	no	0.993813157081604	x
als	no	0.9914302229881287	x
sei	no	0.9914219975471497	x
er	no	0.9903193712234497	x
ein	no	0.9901044964790344	x
höheres	no	0.9904058575630188	x
Wesen	no	0.990845263004303	x
,	no	0.991929292678833	x
dessen	no	0.9911383986473083	x
Unarten	no	0.9910248517990112	x
man	no	0.9914531707763672	x
dulden	no	0.9916300177574158	x
und	no	0.9924172163009644	x
das	no	0.9907005429267883	x
man	no	0.9905005097389221	x
auf	no	0.9913536906242371	x
jede	no	0.9918266534805298	x
Weise	no	0.9916042685508728	x
bei	no	0.9917197227478027	x
guter	no	0.9916846752166748	x
Laune	no	0.9916895627975464	x
erhalten	no	0.9915348291397095	x
müsse	no	0.9903178215026855	x
.	no	0.999747097492218	x
Er	yes	0.8558818697929382	x
durfte	no	0.8206895589828491	x
nur	no	0.8068971037864685	x
leise	no	0.8050337433815002	x
andeuten	no	0.8102407455444336	x
,	no	0.8417524099349976	x
und	no	0.8639582395553589	x
Lieblingsgerichte	no	0.8554301261901855	x
wurden	no	0.8859900832176208	x
gekocht	no	0.8892300724983215	x
und	no	0.9001168012619019	x
seltene	no	0.8992264270782471	x
Weine	no	0.9086585640907288	x
kredenzt	no	0.9126601219177246	x
.	no	0.9665284752845764	x
Als	yes	0.8777987957000732	x
ich	no	0.9906231760978699	x
nun	no	0.9864600896835327	x
diesen	no	0.985226571559906	x
Coppelius	no	0.9859493374824524	x
sah	no	0.9881778359413147	x
,	no	0.9948593378067017	x
ging	no	0.9946193695068359	x
es	no	0.9912391304969788	x
grausig	no	0.9931355714797974	x
und	no	0.9918544292449951	x
entsetzlich	no	0.9905053973197937	x
in	no	0.9882031083106995	x
meiner	no	0.9990504384040833	x
Seele	no	0.9878777265548706	x
auf	no	0.9892753958702087	x
,	no	0.9914153218269348	x
daß	no	0.9916229844093323	x
ja	no	0.9890295267105103	x
niemand	no	0.9897006750106812	x
anders	no	0.988325834274292	x
als	no	0.9877507090568542	x
er	no	0.9868790507316589	x
der	no	0.986333429813385	x
Sandmann	no	0.9887292981147766	x
sein	no	0.9882412552833557	x
könne	no	0.9868415594100952	x
,	no	0.9947755336761475	x
aber	no	0.9866014122962952	x
der	no	0.9871718287467957	x
Sandmann	no	0.9874491691589355	x
war	no	0.9832867383956909	x
mir	no	0.9976377487182617	x
nicht	no	0.9860121607780457	x
mehr	no	0.9849767684936523	x
jener	no	0.9836525917053223	x
Popanz	no	0.9830204844474792	x
aus	no	0.9839954972267151	x
dem	no	0.9845817685127258	x
Ammenmärchen	no	0.9842677712440491	x
,	no	0.9864309430122375	x
der	no	0.9855692982673645	x
dem	no	0.986533522605896	x
Eulennest	no	0.9860062599182129	x
im	no	0.9870609045028687	x
Halbmonde	no	0.987810492515564	x
Kinderaugen	no	0.9881757497787476	x
zur	no	0.9888461232185364	x
Atzung	no	0.9893509745597839	x
holt	no	0.9910764694213867	x
–	no	0.9975965619087219	x
nein	no	0.9523884654045105	x
!	no	0.9544011950492859	x
–	yes	0.9490141868591309	x
ein	no	0.9438674449920654	x
häßlicher	no	0.9426710605621338	x
gespenstischer	no	0.9449154734611511	x
Unhold	no	0.943526029586792	x
,	no	0.9473513960838318	x
der	no	0.9447931051254272	x
überall	no	0.9453681707382202	x
,	no	0.9466358423233032	x
wo	no	0.9473131895065308	x
er	no	0.9454355835914612	x
einschreitet	no	0.9490191340446472	x
,	no	0.9520496129989624	x
Jammer	no	0.9524281620979309	x
–	no	0.9662123322486877	x
Not	no	0.955945611000061	x
–	no	0.9619539976119995	x
zeitliches	no	0.9586899280548096	x
,	no	0.9543684124946594	x
ewiges	no	0.9512103199958801	x
Verderben	no	0.9466410875320435	x
bringt	no	0.9288183450698853	x
.	no	0.7883262038230896	x
Ich	yes	0.9991244673728943	x
war	no	0.9819889068603516	x
festgezaubert	no	0.9834016561508179	x
.	no	0.997102677822113	x
Auf	yes	0.886986255645752	x
die	no	0.9114025235176086	x
Gefahr	no	0.928642749786377	x
,	no	0.9294625520706177	x
entdeckt	no	0.9281043410301208	x
und	no	0.9305452704429626	x
,	no	0.9233484864234924	x
wie	no	0.9018295407295227	x
ich	no	0.9930660724639893	x
deutlich	no	0.9867997169494629	x
dachte	no	0.9898706078529358	x
,	no	0.9910762310028076	x
hart	no	0.9905068874359131	x
gestraft	no	0.9908775687217712	x
zu	no	0.9909451007843018	x
werden	no	0.9884342551231384	x
,	no	0.9944686889648438	x
blieb	no	0.9937876462936401	x
ich	no	0.9993435740470886	x
stehen	no	0.9922038316726685	x
,	no	0.9976327419281006	x
den	no	0.9898607730865479	x
Kopf	no	0.9908498525619507	x
lauschend	no	0.9929640293121338	x
durch	no	0.9918796420097351	x
die	no	0.9928309917449951	x
Gardine	no	0.9919579029083252	x
hervorgestreckt	no	0.9872369766235352	x
.	no	0.9951287508010864	x
Mein	yes	0.995043158531189	x
Vater	no	0.9964229464530945	x
empfing	no	0.9961930513381958	x
den	no	0.9928317070007324	x
Coppelius	no	0.9918776750564575	x
feierlich	no	0.9907141923904419	x
.	no	0.9975728392601013	x
„	yes	0.9973141551017761	x
Auf	no	0.9911704063415527	x
!	no	0.9931539297103882	x
–	yes	0.9931881427764893	x
zum	no	0.9881278872489929	x
Werk	no	0.9802314639091492	x
“	no	0.9960880279541016	x
,	no	0.9968407154083252	x
rief	no	0.9979950189590454	x
dieser	no	0.9901196956634521	x
mit	no	0.9955287575721741	x
heiserer	no	0.99114990234375	x
,	no	0.9919449687004089	x
schnarrender	no	0.9908161163330078	x
Stimme	no	0.9945145845413208	x
und	no	0.9972142577171326	x
warf	no	0.9965611100196838	x
den	no	0.9919766783714294	x
Rock	no	0.9907301068305969	x
ab	no	0.990330696105957	x
.	no	0.9990121126174927	x
Der	yes	0.9302965998649597	x
Vater	no	0.9684264659881592	x
zog	no	0.9824076294898987	x
still	no	0.9855026006698608	x
und	no	0.986444890499115	x
finster	no	0.9884092807769775	x
seinen	no	0.9892676472663879	x
Schlafrock	no	0.9901860952377319	x
aus	no	0.9904634356498718	x
,	no	0.9931592345237732	x
und	no	0.995781421661377	x
beide	no	0.9936345815658569	x
kleideten	no	0.9926429390907288	x
sich	no	0.9937657117843628	x
in	no	0.9919209480285645	x
lange	no	0.991489052772522	x
schwarze	no	0.9925898313522339	x
Kittel	no	0.988723874092102	x
.	no	0.9998544454574585	x
Wo	yes	0.8963286280632019	x
sie	no	0.8517668843269348	x
die	no	0.8396660685539246	x
hernahmen	no	0.8153241872787476	x
,	no	0.8489342331886292	x
hatte	no	0.8278698325157166	x
ich	no	0.9931690692901611	x
übersehen	no	0.9897921085357666	x
.	no	0.9977783560752869	x
Der	yes	0.8086891770362854	x
Vater	no	0.9224758744239807	x
öffnete	no	0.983791708946228	x
die	no	0.9854163527488708	x
Flügeltür	no	0.9846476316452026	x
eines	no	0.9883528351783752	x
Wandschranks	no	0.981635332107544	x
;	no	0.9973998069763184	x
aber	no	0.9753152132034302	x
ich	no	0.9992666840553284	x
sah	no	0.9958546757698059	x
,	no	0.9930737018585205	x
daß	no	0.9930418729782104	x
das	no	0.9904223680496216	x
,	no	0.989500105381012	x
was	no	0.9848426580429077	x
ich	no	0.998687207698822	x
so	no	0.9851343631744385	x
lange	no	0.9855023622512817	x
dafür	no	0.9864262342453003	x
gehalten	no	0.9874539375305176	x
,	no	0.9895437955856323	x
kein	no	0.989250898361206	x
Wandschrank	no	0.9894664883613586	x
,	no	0.9899148941040039	x
sondern	no	0.9904204607009888	x
vielmehr	no	0.9910238981246948	x
eine	no	0.9916173815727234	x
schwarze	no	0.9919530749320984	x
Höhlung	no	0.9924142956733704	x
war	no	0.9910091161727905	x
,	no	0.9926390647888184	x
in	no	0.99184250831604	x
der	no	0.9924271106719971	x
ein	no	0.991548478603363	x
kleiner	no	0.9921650886535645	x
Herd	no	0.9911853671073914	x
stand	no	0.9889962673187256	x
.	no	0.9995088577270508	x
Coppelius	yes	0.9043006300926208	x
trat	no	0.9789636135101318	x
hinzu	no	0.9892035126686096	x
,	no	0.99469393491745	x
und	no	0.9969179630279541	x
eine	no	0.9952126741409302	x
blaue	no	0.9910362958908081	x
Flamme	no	0.9929206967353821	x
knisterte	no	0.9931836724281311	x
auf	no	0.9924389123916626	x
dem	no	0.9931482672691345	x
Herde	no	0.9914693236351013	x
empor	no	0.9909040331840515	x
.	no	0.9999669790267944	x
Allerlei	yes	0.832312822341919	x
seltsames	no	0.7641357779502869	x
Geräte	no	0.7658301591873169	x
stand	no	0.7913321256637573	x
umher	no	0.8116760849952698	x
.	no	0.9998389482498169	x
Ach	yes	0.6540125012397766	x
Gott	no	0.9420807361602783	x
!	no	0.9957887530326843	x
–	yes	0.6984772682189941	x
wie	no	0.806495189666748	x
sich	no	0.8439517617225647	x
nun	no	0.9069135785102844	x
mein	no	0.6201587915420532	x
alter	no	0.5815008282661438	x
Vater	no	0.6593457460403442	x
zum	no	0.6829966306686401	x
Feuer	no	0.7093803286552429	x
herabbückte	no	0.7288051843643188	x
,	no	0.7696729302406311	x
da	no	0.7823098301887512	x
sah	no	0.7839054465293884	x
er	no	0.7718011140823364	x
ganz	no	0.7761986255645752	x
anders	no	0.7560192942619324	x
aus	no	0.6726838946342468	x
.	no	0.5222148299217224	x
Ein	yes	0.7756213545799255	x
gräßlicher	no	0.6943020224571228	x
krampfhafter	no	0.7145678400993347	x
Schmerz	no	0.77740478515625	x
schien	no	0.8101001977920532	x
seine	no	0.8222504258155823	x
sanften	no	0.8252624273300171	x
ehrlichen	no	0.8256728053092957	x
Züge	no	0.8618281483650208	x
zum	no	0.8671188354492188	x
häßlichen	no	0.8632420301437378	x
widerwärtigen	no	0.8648040294647217	x
Teufelsbilde	no	0.93328458070755	x
verzogen	no	0.8928093314170837	x
zu	no	0.8905627131462097	x
haben	no	0.8915354013442993	x
.	no	0.9851573705673218	x
Er	yes	0.7026349902153015	x
sah	no	0.6988614797592163	x
dem	no	0.6721267700195312	x
Coppelius	no	0.6849325299263	x
ähnlich	no	0.5796791911125183	x
.	no	0.758613109588623	x
Dieser	yes	0.817485511302948	x
schwang	no	0.8572980165481567	x
die	no	0.885055661201477	x
glutrote	no	0.8775055408477783	x
Zange	no	0.8560462594032288	x
und	no	0.9599713683128357	x
holte	no	0.9865104556083679	x
damit	no	0.9881199598312378	x
hellblinkende	no	0.9889152646064758	x
Massen	no	0.9894059300422668	x
aus	no	0.9915538430213928	x
dem	no	0.9924588799476624	x
dicken	no	0.9912942051887512	x
Qualm	no	0.9934477210044861	x
,	no	0.9968898892402649	x
die	no	0.987486720085144	x
er	no	0.9875326752662659	x
dann	no	0.9896159172058105	x
emsig	no	0.9888547658920288	x
hämmerte	no	0.9871247410774231	x
.	no	0.9957844614982605	x
Mir	yes	0.9971478581428528	x
war	no	0.9946792125701904	x
es	no	0.9933069348335266	x
,	no	0.9923895001411438	x
als	no	0.991793692111969	x
würden	no	0.992598295211792	x
Menschengesichter	no	0.990344226360321	x
ringsumher	no	0.9905455112457275	x
sichtbar	no	0.990938663482666	x
,	no	0.9906666874885559	x
aber	no	0.9903727769851685	x
ohne	no	0.9897629022598267	x
Augen	no	0.989835798740387	x
–	no	0.9895042181015015	x
scheußliche	no	0.9892275333404541	x
,	no	0.9896746277809143	x
tiefe	no	0.9904962778091431	x
schwarze	no	0.990218460559845	x
Höhlen	no	0.98976069688797	x
statt	no	0.9889118671417236	x
ihrer	no	0.9834386706352234	x
.	no	0.9885472059249878	x
„	yes	0.9993543028831482	x
Augen	no	0.9796326160430908	x
her	no	0.9790892004966736	x
,	no	0.9873204231262207	x
Augen	no	0.9843817353248596	x
her	no	0.9755862951278687	x
!	no	0.9974321722984314	x
“	no	0.9945629239082336	x
rief	no	0.9985600113868713	x
Coppelius	no	0.9882233738899231	x
mit	no	0.9963939785957336	x
dumpfer	no	0.9919394850730896	x
dröhnender	no	0.9909125566482544	x
Stimme	no	0.9934017062187195	x
.	no	0.997816801071167	x
Ich	yes	0.9975346326828003	x
kreischte	no	0.9934188723564148	x
auf	no	0.9975918531417847	x
,	no	0.993569016456604	x
von	no	0.9914463758468628	x
wildem	no	0.9901767373085022	x
Entsetzen	no	0.9940056800842285	x
gewaltig	no	0.9914990067481995	x
erfaßt	no	0.9915836453437805	x
,	no	0.9892072677612305	x
und	no	0.996364176273346	x
stürzte	no	0.9957077503204346	x
aus	no	0.9860160946846008	x
meinem	no	0.9978068470954895	x
Versteck	no	0.986732542514801	x
heraus	no	0.98798006772995	x
auf	no	0.9890778064727783	x
den	no	0.990088939666748	x
Boden	no	0.9874769449234009	x
.	no	0.9963659048080444	x
Da	yes	0.9798858761787415	x
ergriff	no	0.9887363314628601	x
mich	no	0.9996819496154785	x
Coppelius	no	0.9883439540863037	x
.	no	0.9934388995170593	x
„	yes	0.9981839060783386	x
Kleine	no	0.9510294795036316	x
Bestie	no	0.9467493295669556	x
!	no	0.9758328795433044	x
–	yes	0.8645869493484497	x
kleine	no	0.9230364561080933	x
Bestie	no	0.9049928784370422	x
!	no	0.9401970505714417	x
“	no	0.9871042370796204	x
meckerte	no	0.9910200238227844	x
er	no	0.9930148124694824	x
zähnfletschend	no	0.98898845911026	x
–	no	0.998751163482666	x
riß	no	0.9851555228233337	x
mich	no	0.9991820454597473	x
auf	no	0.9875911474227905	x
und	no	0.9964070916175842	x
warf	no	0.9924888610839844	x
mich	no	0.9994213581085205	x
auf	no	0.9878690838813782	x
den	no	0.9896981120109558	x
Herd	no	0.9853713512420654	x
,	no	0.9965147972106934	x
daß	no	0.9967533946037292	x
die	no	0.9875743985176086	x
Flamme	no	0.986657440662384	x
mein	no	0.9972772002220154	x
Haar	no	0.9894846081733704	x
zu	no	0.991344690322876	x
sengen	no	0.9915826916694641	x
begann	no	0.9890642762184143	x
:	no	0.9958886504173279	x
„	no	0.9989988207817078	x
Nun	no	0.9848109483718872	x
haben	no	0.9823790192604065	x
wir	no	0.9879127144813538	x
Augen	no	0.9882247447967529	x
–	no	0.9938619136810303	x
Augen	no	0.9875997304916382	x
–	no	0.990480363368988	x
ein	no	0.9877535700798035	x
schön	no	0.9865802526473999	x
Paar	no	0.9828941226005554	x
Kinderaugen.	no	0.9654710292816162	x
“	no	0.9977415800094604	x
So	no	0.973945140838623	x
flüsterte	no	0.989378035068512	x
Coppelius	no	0.9943289160728455	x
,	no	0.9951272010803223	x
und	no	0.9963780045509338	x
griff	no	0.9972260594367981	x
mit	no	0.9922664761543274	x
den	no	0.9947904348373413	x
Fäusten	no	0.9937500357627869	x
glutrote	no	0.9915202260017395	x
Körner	no	0.9911758899688721	x
aus	no	0.992668867111206	x
der	no	0.9917401075363159	x
Flamme	no	0.9923316240310669	x
,	no	0.9923984408378601	x
die	no	0.9900420904159546	x
er	no	0.9864460229873657	x
mir	no	0.9969472289085388	x
in	no	0.9884415864944458	x
die	no	0.9892461895942688	x
Augen	no	0.9888032078742981	x
streuen	no	0.9898316264152527	x
wollte	no	0.9843071699142456	x
.	no	0.9918819069862366	x
Da	yes	0.9949555993080139	x
hob	no	0.992759108543396	x
mein	no	0.9991681575775146	x
Vater	no	0.9929977655410767	x
flehend	no	0.9935253858566284	x
die	no	0.9934198260307312	x
Hände	no	0.9924924969673157	x
empor	no	0.9922465085983276	x
und	no	0.9959486126899719	x
rief	no	0.9970476031303406	x
:	no	0.9952492713928223	x
„	no	0.9993767142295837	x
Meister	no	0.9829428195953369	x
!	no	0.9975069165229797	x
Meister	yes	0.9824708104133606	x
!	no	0.9942394495010376	x
laß	yes	0.5030092597007751	x
meinem	no	0.5464940071105957	x
Nathanael	no	0.6360956430435181	x
die	no	0.6236322522163391	x
Augen	no	0.614124596118927	x
–	no	0.7594974040985107	x
laß	no	0.7091064453125	x
sie	no	0.673591136932373	x
ihm	no	0.623467206954956	x
!	no	0.6283144950866699	x
“	no	0.9808211326599121	x
Coppelius	no	0.8478742241859436	x
lachte	no	0.9356920123100281	x
gellend	no	0.9561259150505066	x
auf	no	0.975527286529541	x
und	no	0.9921144247055054	x
rief	no	0.9968811273574829	x
:	no	0.9939550757408142	x
„	no	0.9994103908538818	x
Mag	no	0.9851935505867004	x
denn	no	0.9868395924568176	x
der	no	0.9860253930091858	x
Junge	no	0.9863007068634033	x
die	no	0.9867488741874695	x
Augen	no	0.9872691631317139	x
behalten	no	0.9875900745391846	x
und	no	0.9881596565246582	x
sein	no	0.9880058169364929	x
Pensum	no	0.9885596632957458	x
flennen	no	0.9886981248855591	x
in	no	0.9885940551757812	x
der	no	0.9887548685073853	x
Welt	no	0.9881184697151184	x
;	no	0.9940371513366699	x
aber	no	0.9892114400863647	x
nun	no	0.9898109436035156	x
wollen	no	0.9906008243560791	x
wir	no	0.9972098469734192	x
doch	no	0.9913130402565002	x
den	no	0.9910470843315125	x
Mechanismus	no	0.9911143779754639	x
der	no	0.9913042783737183	x
Hände	no	0.992577850818634	x
und	no	0.9912316203117371	x
der	no	0.9912309646606445	x
Füße	no	0.9916858077049255	x
recht	no	0.98972088098526	x
observieren.	no	0.9831905364990234	x
“	no	0.9991883635520935	x
Und	no	0.9850629568099976	x
damit	no	0.9895671010017395	x
faßte	no	0.9971325397491455	x
er	no	0.9930440783500671	x
mich	no	0.9990604519844055	x
gewaltig	no	0.9925475716590881	x
,	no	0.9972469806671143	x
daß	no	0.9969847798347473	x
die	no	0.9908885955810547	x
Gelenke	no	0.9911302328109741	x
knackten	no	0.9915400147438049	x
,	no	0.9940446019172668	x
und	no	0.9986218214035034	x
schrob	no	0.9869073629379272	x
mir	no	0.9990518689155579	x
die	no	0.9870243072509766	x
Hände	no	0.987594723701477	x
ab	no	0.9883296489715576	x
und	no	0.9901795387268066	x
die	no	0.9904091358184814	x
Füße	no	0.9891254901885986	x
und	no	0.9967970252037048	x
setzte	no	0.991256833076477	x
sie	no	0.9905179142951965	x
bald	no	0.9913552403450012	x
hier	no	0.990958571434021	x
,	no	0.9915522336959839	x
bald	no	0.9917009472846985	x
dort	no	0.9912806153297424	x
wieder	no	0.9921180605888367	x
ein	no	0.9910973310470581	x
.	no	0.9991247057914734	x
„	yes	0.9923086166381836	x
’	no	0.9982465505599976	x
s	no	0.9646586775779724	x
steht	no	0.9666969776153564	x
doch	no	0.956377387046814	x
überall	no	0.9552204012870789	x
nicht	no	0.9566388130187988	x
recht	no	0.960840106010437	x
!	no	0.9846808910369873	x
’	yes	0.9836068153381348	x
s	no	0.9657711386680603	x
gut	no	0.9528826475143433	x
so	no	0.9527618885040283	x
wie	no	0.9516386389732361	x
es	no	0.946002721786499	x
war	no	0.9379953742027283	x
!	no	0.9391771554946899	x
–	yes	0.9714332818984985	x
Der	no	0.9681881666183472	x
Alte	no	0.9698222875595093	x
hat	no	0.9719604849815369	x
’	no	0.9767781496047974	x
s	no	0.9718644618988037	x
verstanden	no	0.9623704552650452	x
!	no	0.994665265083313	x
“	no	0.9965860843658447	x
So	no	0.9762042164802551	x
zischte	no	0.9829157590866089	x
und	no	0.9881474375724792	x
lispelte	no	0.9878250360488892	x
Coppelius	no	0.9849478602409363	x
;	no	0.9980918765068054	x
aber	no	0.9917070269584656	x
alles	no	0.989130973815918	x
um	no	0.9824345707893372	x
mich	no	0.9993732571601868	x
her	no	0.9816926717758179	x
wurde	no	0.9932982325553894	x
schwarz	no	0.991095781326294	x
und	no	0.9915978908538818	x
finster	no	0.9889400601387024	x
,	no	0.9968736171722412	x
ein	no	0.9940574169158936	x
jäher	no	0.9895539283752441	x
Krampf	no	0.990724503993988	x
durchzuckte	no	0.9931684732437134	x
Nerv	no	0.9924541115760803	x
und	no	0.991724967956543	x
Gebein	no	0.988858699798584	x
–	no	0.9961661100387573	x
ich	no	0.9977335929870605	x
fühlte	no	0.9925096035003662	x
nichts	no	0.9909539818763733	x
mehr	no	0.9892317652702332	x
.	no	0.9969039559364319	x
Ein	yes	0.9867353439331055	x
sanfter	no	0.9882912039756775	x
warmer	no	0.9902864098548889	x
Hauch	no	0.9903753399848938	x
glitt	no	0.9948187470436096	x
über	no	0.9891186952590942	x
mein	no	0.9990918636322021	x
Gesicht	no	0.9863998889923096	x
,	no	0.9825871586799622	x
ich	no	0.9993718266487122	x
erwachte	no	0.990799605846405	x
wie	no	0.991523027420044	x
aus	no	0.9909449815750122	x
dem	no	0.9903616905212402	x
Todesschlaf	no	0.9906116127967834	x
,	no	0.9965502023696899	x
die	no	0.9891387820243835	x
Mutter	no	0.9905447959899902	x
hatte	no	0.9899805188179016	x
sich	no	0.9904289245605469	x
über	no	0.9856998324394226	x
mich	no	0.9986838698387146	x
hingebeugt	no	0.9772709012031555	x
.	no	0.9875407814979553	x
„	yes	0.9965003728866577	x
Ist	no	0.9937599301338196	x
der	no	0.9899975061416626	x
Sandmann	no	0.9907936453819275	x
noch	no	0.9907349348068237	x
da	no	0.9860877394676208	x
?	no	0.9965399503707886	x
“	no	0.997289776802063	x
stammelte	no	0.9936307072639465	x
ich	no	0.9993902444839478	x
.	no	0.9991223216056824	x
„	yes	0.9826499819755554	x
Nein	no	0.9851629137992859	x
,	no	0.9855087399482727	x
mein	no	0.9966039657592773	x
liebes	no	0.9922242164611816	x
Kind	no	0.991828203201294	x
,	no	0.9923141598701477	x
der	no	0.9905560612678528	x
ist	no	0.990648090839386	x
lange	no	0.9910733103752136	x
,	no	0.9910733103752136	x
lange	no	0.991353452205658	x
fort	no	0.9911569356918335	x
,	no	0.99151611328125	x
der	no	0.9911231994628906	x
tut	no	0.9918112754821777	x
